"","gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","description"
"647","ALG8",2.46950778980966e-152,0.354885207047078,0.114,0.477,5.14744203707925e-148,"ALG8 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]"
"648","TM9SF3",1.41389666473977e-151,0.347166898404691,0.298,0.967,2.94712620798358e-147,"transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]"
"649","HLA-B",1.59321860628927e-151,0.512562465579961,0.193,0.674,3.32090486294936e-147,"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]"
"650","LGALS3BP",4.74498654305554e-151,0.389033408908949,0.277,0.903,9.89044995034498e-147,"galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]"
"651","KIAA0586",6.4009657285804e-151,0.254633757016957,0.087,0.41,1.3342172964653e-146,"KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]"
"652","ABCE1",8.37993830991173e-151,0.510872381729945,0.225,0.757,1.746714341318e-146,"ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69]"
"653","POGK",1.65133832805185e-150,0.285709875241693,0.093,0.424,3.44204961099129e-146,"pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]"
"654","SNRPE",1.6515129870952e-150,-0.278196582694996,0.349,0.998,3.44241367030123e-146,"small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]"
"655","NUB1",1.83557005652392e-150,0.559755305137932,0.228,0.764,3.82606222581845e-146,"negative regulator of ubiquitin like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623]"
"656","PNP",4.85642016569115e-150,0.536282773176299,0.22,0.742,1.01227221933666e-145,"purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892]"
"657","MED21",8.41411105325811e-150,0.428025575717448,0.144,0.547,1.75383730794112e-145,"mediator complex subunit 21 [Source:HGNC Symbol;Acc:HGNC:11473]"
"658","ILF2",2.00848290244686e-149,0.411615911719689,0.284,0.921,4.18648176186023e-145,"interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]"
"659","TMEM167A",2.29395097599462e-149,0.284792123579782,0.301,0.973,4.78151141436319e-145,"transmembrane protein 167A [Source:HGNC Symbol;Acc:HGNC:28330]"
"660","COPB1",2.54655352198072e-149,0.441420593305404,0.143,0.545,5.30803616121661e-145,"coatomer protein complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]"
"661","ATAD1",3.22313901458758e-149,0.344826092720035,0.105,0.451,6.71831096200636e-145,"ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]"
"662","IRF2BPL",4.83734119441184e-149,0.421258286192414,0.136,0.526,1.0082953985632e-144,"interferon regulatory factor 2 binding protein like [Source:HGNC Symbol;Acc:HGNC:14282]"
"663","MCM5",6.00013303006294e-149,0.373961593014701,0.132,0.516,1.25066772878632e-144,"minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]"
"664","SLC20A1",6.21246579037184e-149,0.305910321799702,0.098,0.434,1.29492636934511e-144,"solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]"
"665","CAMK2D",2.04009645163843e-148,0.460015626211866,0.163,0.591,4.25237704379514e-144,"calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]"
"666","PAICS",4.86631701287645e-148,0.420955165521879,0.283,0.916,1.01433511816397e-143,"phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]"
"667","PSMD1",1.61131207254632e-147,0.528005752598718,0.258,0.845,3.35861888401556e-143,"proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]"
"668","MFAP1",1.71621813824361e-147,0.320095868673521,0.097,0.43,3.57728508735499e-143,"microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]"
"669","MOB1A",1.77893903199343e-147,0.424116173504172,0.294,0.95,3.7080205182871e-143,"MOB kinase activator 1A [Source:HGNC Symbol;Acc:HGNC:16015]"
"670","GABARAP",1.88502281277463e-147,0.335026204127815,0.109,0.458,3.92914155094745e-143,"GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067]"
"671","ALG1",1.93849374781777e-147,0.250093222204549,0.08,0.388,4.04059636795136e-143,"ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]"
"672","UMPS",8.27200852061993e-147,0.252107623848737,0.083,0.394,1.72421745603802e-142,"uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]"
"673","PSMD14",1.1519217056907e-146,0.4891575013608,0.275,0.892,2.4010656033417e-142,"proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]"
"674","PRKDC",1.42471371560067e-146,0.511433837449914,0.248,0.813,2.96967326879804e-142,"protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]"
"675","TM9SF2",1.59358081926633e-146,0.499250999187035,0.272,0.883,3.32165985967873e-142,"transmembrane 9 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11865]"
"676","VPS41",7.96224524480065e-146,0.274001167466081,0.087,0.404,1.65965039882625e-141,"VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713]"
"677","YWHAH",8.57274687803221e-146,0.346736820459144,0.288,0.925,1.78690335925703e-141,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]"
"678","ATAD2",9.02067732001648e-146,0.305302371378008,0.165,0.592,1.88026998058424e-141,"ATPase family AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]"
"679","TNPO2",9.25911135067429e-146,0.262330626961177,0.084,0.395,1.92996916993455e-141,"transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]"
"680","IER2",9.68901995120759e-146,0.294192335623616,0.297,0.946,2.01957931862971e-141,"immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871]"
"681","PPP2R5E",1.49639778782966e-145,0.543552611350608,0.235,0.776,3.11909154895215e-141,"protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313]"
"682","MCM3",2.90379848004515e-145,0.505241236422285,0.2,0.682,6.05267755180612e-141,"minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]"
"683","PDLIM1",3.05768337195807e-145,0.48565089329836,0.258,0.839,6.37343522050941e-141,"PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]"
"684","PAPSS1",6.83010080414778e-145,0.270410509468504,0.082,0.389,1.42366621161656e-140,"3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]"
"685","TRPS1",1.81657642838588e-144,0.359295309520091,0.116,0.47,3.78647190732754e-140,"transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]"
"686","STARD7",8.3111262308141e-144,0.524833971346214,0.271,0.874,1.73237115155089e-139,"StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]"
"687","NOL11",9.117323006974e-144,0.417241138960954,0.132,0.509,1.90041480757366e-139,"nucleolar protein 11 [Source:HGNC Symbol;Acc:HGNC:24557]"
"688","DDX17",2.10036617681245e-143,0.523358097778523,0.265,0.857,4.37800325894787e-139,"DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]"
"689","GLS",1.31990210256237e-142,0.458224104659712,0.154,0.56,2.751203942581e-138,"glutaminase [Source:HGNC Symbol;Acc:HGNC:4331]"
"690","RRM2B",1.83214409588077e-142,0.421772530841844,0.147,0.544,3.81892115345387e-138,"ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]"
"691","RAB14",3.46451675713754e-142,0.525569877701977,0.185,0.638,7.22143872857748e-138,"RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]"
"692","AURKAIP1",1.9717093106457e-141,-0.309787578617162,0.383,0.998,4.1098308871099e-137,"aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]"
"693","ZFHX3",3.61872631194393e-141,0.527737120960206,0.197,0.667,7.54287312461594e-137,"zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]"
"694","TOB1",5.85196633325309e-141,0.552727187286201,0.257,0.827,1.21978386250327e-136,"transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]"
"695","AGR2",6.03388989705322e-141,-0.432154789269796,0.645,1,1.25770401014177e-136,"anterior gradient 2, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:328]"
"696","DPYSL2",6.99526982584421e-140,0.400761505187092,0.297,0.943,1.45809404249897e-135,"dihydropyrimidinase like 2 [Source:HGNC Symbol;Acc:HGNC:3014]"
"697","MAN2A1",2.10321100780099e-139,0.400585584124932,0.125,0.484,4.38393302466038e-135,"mannosidase alpha class 2A member 1 [Source:HGNC Symbol;Acc:HGNC:6824]"
"698","MT1X",8.0586782757395e-139,0.288935148001509,0.208,0.682,1.67975089979514e-134,"metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]"
"699","LBR",1.24302994116509e-138,0.525007748479775,0.234,0.759,2.59097160936451e-134,"lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]"
"700","PDIA3",2.23558988114973e-138,0.371727168176899,0.297,0.937,4.65986354826849e-134,"protein disulfide isomerase family A member 3 [Source:HGNC Symbol;Acc:HGNC:4606]"
"701","DKC1",3.30613404887419e-138,0.528767634072723,0.259,0.828,6.89130581147337e-134,"dyskerin pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:2890]"
"702","HIGD1A",3.63479444474519e-138,0.473605093653224,0.285,0.905,7.57636554062687e-134,"HIG1 hypoxia inducible domain family member 1A [Source:HGNC Symbol;Acc:HGNC:29527]"
"703","PMM2",1.64203029907113e-137,0.301800629003351,0.091,0.401,3.42264795538387e-133,"phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]"
"704","AURKA",1.49851903268585e-136,0.274412707187112,0.155,0.55,3.12351307173038e-132,"aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]"
"705","ARF3",3.15944444549568e-136,0.514869276885811,0.279,0.884,6.5855460021912e-132,"ADP ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]"
"706","ARPP19",6.15115761034931e-136,0.550832555294915,0.26,0.827,1.28214729230121e-131,"cAMP regulated phosphoprotein 19 [Source:HGNC Symbol;Acc:HGNC:16967]"
"707","LGALS4",1.18838871615991e-135,-0.315865577598285,0.401,0.995,2.47707743996372e-131,"galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]"
"708","PCBD1",1.19007926920207e-135,-0.286318312374256,0.378,0.998,2.48060122872479e-131,"pterin-4 alpha-carbinolamine dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:8646]"
"709","PNN",9.13715074355661e-135,0.303550439591696,0.311,0.971,1.90454770098694e-130,"pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]"
"710","TTC5",9.31679878879855e-135,0.310646009301551,0.092,0.4,1.94199353953717e-130,"tetratricopeptide repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:19274]"
"711","SRSF11",1.86295538513065e-134,0.455343542288554,0.298,0.933,3.88314420476633e-130,"serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]"
"712","EIF3B",2.55206256525256e-134,0.51004907093547,0.282,0.888,5.31951921101243e-130,"eukaryotic translation initiation factor 3 subunit B [Source:HGNC Symbol;Acc:HGNC:3280]"
"713","BUB3",2.60082770349642e-134,0.510260345063745,0.257,0.814,5.42116526516794e-130,"BUB3 mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151]"
"714","STT3A",1.1234151660336e-133,0.337419407450711,0.107,0.434,2.34164657208044e-129,"STT3 oligosaccharyltransferase complex catalytic subunit A [Source:HGNC Symbol;Acc:HGNC:6172]"
"715","MAD2L1",5.43664232344446e-133,0.37415467405913,0.163,0.566,1.13321372589876e-128,"mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]"
"716","TGOLN2",6.84660906554888e-133,0.382587172422927,0.297,0.926,1.42710719362301e-128,"trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]"
"717","SNRNP40",3.83073163750643e-132,0.495464726521744,0.179,0.604,7.9847770252184e-128,"small nuclear ribonucleoprotein U5 subunit 40 [Source:HGNC Symbol;Acc:HGNC:30857]"
"718","KCNQ1OT1",7.80127211453824e-132,0.489912777607304,0.171,0.585,1.62609715955435e-127,"KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]"
"719","TXNIP",2.44856325318293e-131,0.426186581645215,0.153,0.539,5.1037852449345e-127,"thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]"
"720","MRPL50",2.14429644084249e-130,0.543092622954872,0.262,0.822,4.46957150129209e-126,"mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]"
"721","TESC",3.34688650486469e-130,0.30458428025465,0.299,0.925,6.97625023073995e-126,"tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]"
"722","PPP3CA",4.68100307244593e-130,0.461379248501318,0.171,0.581,9.75708280420631e-126,"protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]"
"723","NAP1L1",6.53419966508616e-130,-0.310022731234731,0.585,1,1.36198857819056e-125,"nucleosome assembly protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:7637]"
"724","YY1",1.32205698381947e-129,0.305840610328919,0.313,0.967,2.7556955770733e-125,"YY1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12856]"
"725","ACTL6A",7.26730176766787e-129,0.496371766281859,0.171,0.579,1.51479638045269e-124,"actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124]"
"726","CRTAP",8.7440964386548e-129,0.559854642586487,0.275,0.855,1.82261946167321e-124,"cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]"
"727","KIF20B",3.97433637017125e-128,0.332088696553337,0.134,0.487,8.28410672998495e-124,"kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]"
"728","SP1",5.49330239842299e-128,0.442919816116217,0.144,0.512,1.14502395192729e-123,"Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]"
"729","ADNP",9.93650719891571e-128,0.570139556400393,0.218,0.697,2.07116556054199e-123,"activity dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:HGNC:15766]"
"730","CLSPN",6.06564927087334e-127,0.340617878549516,0.165,0.561,1.26432393402084e-122,"claspin [Source:HGNC Symbol;Acc:HGNC:19715]"
"731","IER5L",1.53715079570317e-126,0.324164750126979,0.101,0.409,3.20403711856369e-122,"immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]"
"732","LENG8",1.52677135829649e-125,0.590802152103695,0.231,0.728,3.1824022192332e-121,"leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]"
"733","TES",3.64387585591767e-125,0.537265780771267,0.289,0.889,7.59529483407479e-121,"testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620]"
"734","PSMD2",2.12397747893791e-124,0.578587826816935,0.259,0.802,4.42721865709817e-120,"proteasome 26S subunit, non-ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9559]"
"735","ADAMTS6",3.68920253584123e-124,0.548261936589049,0.254,0.784,7.68977376570746e-120,"ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]"
"736","BST2",3.93451318992996e-124,0.527967242841371,0.29,0.891,8.20109929309002e-120,"bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]"
"737","MCM4",5.68882405528054e-124,0.528043934498388,0.198,0.639,1.18577848608268e-119,"minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]"
"738","CIB1",1.74854593195631e-123,0.318106960588489,0.31,0.945,3.64466914056974e-119,"calcium and integrin binding 1 [Source:HGNC Symbol;Acc:HGNC:16920]"
"739","EIF2S1",2.18281536153406e-123,0.554245600739993,0.264,0.813,4.5498603395816e-119,"eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]"
"740","DNAJA2",1.42992081729738e-122,0.581503402991899,0.282,0.863,2.98052695157465e-118,"DnaJ heat shock protein family (Hsp40) member A2 [Source:HGNC Symbol;Acc:HGNC:14884]"
"741","NMT1",7.18913693677061e-122,0.371494997967388,0.309,0.94,1.49850370310047e-117,"N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7857]"
"742","CSTF1",7.64583822130419e-122,0.346884533623267,0.106,0.414,1.59369851884865e-117,"cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483]"
"743","TBX3",3.70984683475785e-120,0.5040770356143,0.181,0.589,7.73280474236927e-116,"T-box transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11602]"
"744","HACD3",4.50147098699753e-120,0.546530828344458,0.28,0.85,9.38286612529765e-116,"3-hydroxyacyl-CoA dehydratase 3 [Source:HGNC Symbol;Acc:HGNC:24175]"
"745","RSL24D1",9.48840793189018e-120,0.309707460881313,0.32,0.967,1.97776374932319e-115,"ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]"
"746","PSME1",1.23964468697729e-119,0.352773179671293,0.321,0.97,2.58391538553547e-115,"proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]"
"747","ITM2B",1.77594116337431e-119,0.460127361802433,0.303,0.916,3.70177176093742e-115,"integral membrane protein 2B [Source:HGNC Symbol;Acc:HGNC:6174]"
"748","EPB41L2",4.29382985628067e-119,0.319361255767896,0.32,0.963,8.95005895243143e-115,"erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]"
"749","IER3",1.08700224546486e-118,0.53768088499851,0.255,0.776,2.26574748044694e-114,"immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]"
"750","MTCH2",4.74243367318724e-118,0.37990787121842,0.315,0.951,9.88512874839149e-114,"mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]"
"751","TMEM238",3.10469947509123e-117,0.595704240909107,0.246,0.75,6.47143558588015e-113,"transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042]"
"752","UQCRQ",2.45545237789879e-116,-0.298744268170144,0.543,1,5.11814493649224e-112,"ubiquinol-cytochrome c reductase complex III subunit VII [Source:HGNC Symbol;Acc:HGNC:29594]"
"753","H2AFV",4.20893481540956e-116,-0.272754204284264,0.446,0.999,8.77310372923968e-112,"H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664]"
"754","LSM12",3.02631414036642e-115,0.606166577852056,0.258,0.779,6.30804919417976e-111,"LSM12 homolog [Source:HGNC Symbol;Acc:HGNC:26407]"
"755","HLA-C",4.48255705474194e-115,0.466882158860846,0.306,0.916,9.3434419249041e-111,"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]"
"756","CMTM6",1.18199734526093e-114,0.503772563600114,0.311,0.933,2.46375526646189e-110,"CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177]"
"757","KANSL1",1.0294253416872e-113,0.601187836620054,0.284,0.849,2.1457341822128e-109,"KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]"
"758","SNRPG",1.23340760717782e-112,-0.298807022383306,0.589,1,2.57091481640146e-108,"small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]"
"759","PDCD5",1.68786430321537e-112,-0.2975307292785,0.515,1,3.51818435362212e-108,"programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]"
"760","CSDE1",5.79533294705823e-112,0.50310317035407,0.314,0.934,1.20797919948482e-107,"cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]"
"761","MTPN",1.19046982442148e-111,0.4243848596609,0.321,0.953,2.48141530202413e-107,"myotrophin [Source:HGNC Symbol;Acc:HGNC:15667]"
"762","HSPA5",1.31134594049604e-111,0.548229442527455,0.304,0.899,2.73336947836994e-107,"heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238]"
"763","MDH1",2.25586701076083e-111,0.519207207826938,0.305,0.907,4.70212919722987e-107,"malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]"
"764","EZR",8.0447197265546e-111,0.556826063211006,0.194,0.603,1.67684137980304e-106,"ezrin [Source:HGNC Symbol;Acc:HGNC:12691]"
"765","CELF1",2.22240145675584e-110,0.619092231285139,0.27,0.803,4.63237359646188e-106,"CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]"
"766","MYOF",3.10051943813672e-110,0.447388317449536,0.139,0.471,6.46272271685218e-106,"myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]"
"767","PRSS23",5.49983914940342e-110,0.402830707611762,0.277,0.812,1.14638647230165e-105,"serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]"
"768","LUC7L3",8.88539223178204e-110,0.34320014983823,0.33,0.974,1.85207115679265e-105,"LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]"
"769","HDAC1",1.03505927938228e-109,0.392573167594898,0.32,0.946,2.15747756194442e-105,"histone deacetylase 1 [Source:HGNC Symbol;Acc:HGNC:4852]"
"770","EGR1",2.87816876831413e-109,0.616145945676499,0.22,0.665,5.99925498067397e-105,"early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]"
"771","COTL1",3.42827504440917e-109,0.415696439752595,0.317,0.936,7.14589650256647e-105,"coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]"
"772","GTF2H3",1.03563571308417e-108,0.387284968306801,0.12,0.424,2.15867908035265e-104,"general transcription factor IIH subunit 3 [Source:HGNC Symbol;Acc:HGNC:4657]"
"773","RFC3",1.74459711845351e-108,0.47058183567603,0.189,0.587,3.6364382337045e-104,"replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]"
"774","NUP37",4.14388686232285e-108,0.494696962461862,0.152,0.498,8.63751777582575e-104,"nucleoporin 37 [Source:HGNC Symbol;Acc:HGNC:29929]"
"775","COX16",2.87507203598694e-107,0.524672129093396,0.167,0.532,5.99280015181117e-103,"cytochrome c oxidase assembly factor COX16 [Source:HGNC Symbol;Acc:HGNC:20213]"
"776","HELLS",6.5712190321959e-107,0.412934621201662,0.243,0.718,1.36970489507091e-102,"helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]"
"777","ANP32E",1.56206669681967e-106,0.563303323605436,0.267,0.786,3.25597182285093e-102,"acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]"
"778","CHMP5",2.1324674042674e-104,0.6283425442692,0.28,0.817,4.44491505745497e-100,"charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]"
"779","MDM2",3.06688188859303e-104,0.568081548241494,0.236,0.694,6.39260860858332e-100,"MDM2 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6973]"
"780","PBK",1.10445140587464e-102,0.304791297016542,0.143,0.466,2.3021185104051e-98,"PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]"
"781","ANP32A",2.33918118548678e-102,0.562466889328065,0.307,0.892,4.87578926302864e-98,"acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]"
"782","DDX1",2.95430122630225e-102,0.33846427305088,0.335,0.971,6.15794547610441e-98,"DEAD-box helicase 1 [Source:HGNC Symbol;Acc:HGNC:2734]"
"783","HDAC2",9.94864971950073e-102,0.468299414975355,0.319,0.926,2.07369654753273e-97,"histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853]"
"784","SDCBP",2.17546405506889e-101,0.653733130484395,0.246,0.717,4.53453727638558e-97,"syndecan binding protein [Source:HGNC Symbol;Acc:HGNC:10662]"
"785","TAX1BP1",4.71912913675242e-101,0.419913201418607,0.334,0.968,9.83655277264675e-97,"Tax1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11575]"
"786","BTF3L4",6.12148864299573e-101,0.606698780162849,0.307,0.889,1.27596309274603e-96,"basic transcription factor 3 like 4 [Source:HGNC Symbol;Acc:HGNC:30547]"
"787","ANXA3",8.17957914242968e-101,0.425473587027273,0.134,0.444,1.70495147644804e-96,"annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]"
"788","PDS5B",2.83798571849379e-100,0.502312847065333,0.151,0.482,5.91549743162845e-96,"PDS5 cohesin associated factor B [Source:HGNC Symbol;Acc:HGNC:20418]"
"789","INSR",7.8770900183281e-100,0.439410364890742,0.145,0.466,1.64190064342031e-95,"insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]"
"790","AP1G1",1.04029594522109e-99,0.521015863706228,0.164,0.512,2.16839286821883e-95,"adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555]"
"791","SQSTM1",3.18566751523771e-99,0.353380752533403,0.335,0.961,6.64020536876149e-95,"sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]"
"792","MAT2A",5.60606246601115e-99,1.21535104003872,0.655,0.963,1.16852766041536e-94,"methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]"
"793","RAB11A",1.17245269277371e-98,0.523553652747641,0.319,0.919,2.44386039281753e-94,"RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]"
"794","PSMD12",2.03976628696344e-98,0.640981315148798,0.274,0.788,4.2516888485466e-94,"proteasome 26S subunit, non-ATPase 12 [Source:HGNC Symbol;Acc:HGNC:9557]"
"795","CDC42SE1",2.16970209575214e-94,0.59701490131383,0.192,0.567,4.52252704838577e-90,"CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]"
"796","CD164",4.23406980881389e-94,0.452294634724812,0.333,0.949,8.82549510949168e-90,"CD164 molecule [Source:HGNC Symbol;Acc:HGNC:1632]"
"797","KRTCAP2",1.83489986598862e-93,0.545350710855083,0.32,0.91,3.82466528066668e-89,"keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]"
"798","FOXQ1",3.14976270794053e-93,0.586001884223612,0.289,0.816,6.56536538843124e-89,"forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]"
"799","MORF4L2",2.11321219576568e-92,0.642736206169594,0.283,0.797,4.40477950085399e-88,"mortality factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:16849]"
"800","SERPINB1",4.61884329218397e-92,0.335395305308865,0.342,0.957,9.62751695822826e-88,"serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]"
"801","PRDX2",4.92128988019559e-92,0.320067466480435,0.336,0.949,1.02579366262797e-87,"peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]"
"802","CCT5",6.95265015259348e-92,0.533958763086546,0.319,0.9,1.44921039780659e-87,"chaperonin containing TCP1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:1618]"
